client_id,client_tenure_in_years,client_age,gender,number_of_accounts,balance,calls_per_year,logons_per_year,experiment_group,dummy,tenure_group,age_group,balance_group
1188370,10,33.0,F,2,41375.07,8,14,Test,1,10-20 years,21-40 years,0 - 200k
3002288,12,28.5,M,2,48500.25,4,10,Control,1,10-20 years,21-40 years,0 - 200k
7209144,4,59.5,U,2,31769.89,2,8,Control,1,0-10 years,41-60 years,0 - 200k
4484976,14,37.5,M,2,69818.39,12,18,Test,1,10-20 years,21-40 years,0 - 200k
312781,7,29.5,U,2,65209.439999999995,8,14,Test,1,0-10 years,21-40 years,0 - 200k
5961296,26,70.0,F,2,120288.47,0,6,Test,1,20-30 years,61-80 years,0 - 200k
7038496,5,61.0,U,2,201919.45,10,16,Control,1,0-10 years,61-80 years,"200,001 - 400k"
4443864,5,60.0,U,2,107421.46,0,6,Test,1,0-10 years,61-80 years,0 - 200k
9184499,6,41.0,U,2,49506.92999999999,8,14,Test,1,0-10 years,41-60 years,0 - 200k
2942725,23,64.5,U,2,46655.02,2,8,Test,1,20-30 years,61-80 years,0 - 200k
7778596,23,69.5,F,3,65374.83,4,14,Control,1,20-30 years,61-80 years,0 - 200k
4986151,21,48.5,F,3,98484.36,6,12,Control,1,20-30 years,41-60 years,0 - 200k
5606829,21,63.0,M,3,129885.67,10,16,Control,1,20-30 years,61-80 years,0 - 200k
2829817,21,21.0,F,3,90303.87,12,18,Test,1,20-30 years,21-40 years,0 - 200k
4714892,21,59.0,M,2,29555.19,0,6,Control,1,20-30 years,41-60 years,0 - 200k
4551472,18,41.5,F,3,124477.2,12,18,Test,1,10-20 years,41-60 years,0 - 200k
3958790,18,53.0,F,2,107581.2,0,6,Test,1,10-20 years,41-60 years,0 - 200k
7187119,11,46.0,M,2,41767.0,6,12,Control,1,10-20 years,41-60 years,0 - 200k
3536701,11,71.0,M,2,615727.37,2,8,Test,1,10-20 years,61-80 years,"600,001 - 800k"
9815454,26,59.0,M,3,611043.5700000001,12,18,Control,1,20-30 years,41-60 years,"600,001 - 800k"
133487,27,64.0,M,2,107434.82,8,14,Control,1,20-30 years,61-80 years,0 - 200k
8665939,14,44.0,U,2,58208.57,10,16,Test,1,10-20 years,41-60 years,0 - 200k
5189490,9,63.0,F,2,127835.41,6,16,Test,1,0-10 years,61-80 years,0 - 200k
8563929,5,26.5,U,3,65801.07,12,18,Control,1,0-10 years,21-40 years,0 - 200k
8031402,13,34.0,M,3,48895.28999999999,6,12,Test,1,10-20 years,21-40 years,0 - 200k
1916748,13,28.5,M,3,171462.56,10,16,Test,1,10-20 years,21-40 years,0 - 200k
4893941,9,31.0,F,2,39546.05,8,14,Control,1,0-10 years,21-40 years,0 - 200k
3334636,13,34.5,M,2,221897.64,12,18,Test,1,10-20 years,21-40 years,"200,001 - 400k"
1363526,10,57.5,F,2,69823.31,10,16,Control,1,10-20 years,41-60 years,0 - 200k
7398490,20,52.0,F,2,170511.05,12,18,Control,1,20-30 years,41-60 years,0 - 200k
9484805,15,40.5,M,2,81955.23,10,16,Test,1,10-20 years,41-60 years,0 - 200k
349728,15,21.0,U,3,107667.73,0,6,Test,1,10-20 years,21-40 years,0 - 200k
6518469,9,39.0,M,2,46059.49,10,16,Control,1,0-10 years,21-40 years,0 - 200k
6775330,13,64.5,M,2,302914.36,10,16,Test,1,10-20 years,61-80 years,"200,001 - 400k"
9160227,7,37.0,U,2,28232.82,0,6,Test,1,0-10 years,21-40 years,0 - 200k
1042799,10,42.5,M,2,548970.9800000001,6,12,Test,1,10-20 years,41-60 years,"400,001 - 600k"
535308,18,60.0,F,3,62175.73,2,8,Control,1,10-20 years,61-80 years,0 - 200k
22885,5,32.0,F,3,149784.99,12,18,Control,1,0-10 years,21-40 years,0 - 200k
124646,10,40.0,F,2,45483.69,0,6,Test,1,10-20 years,41-60 years,0 - 200k
499985,5,61.0,U,2,114204.34,6,12,Test,1,0-10 years,61-80 years,0 - 200k
5356988,9,28.5,M,4,291057.16,10,16,Control,1,0-10 years,21-40 years,"200,001 - 400k"
1719270,16,63.5,M,3,119761.31,8,14,Control,1,10-20 years,61-80 years,0 - 200k
2879347,6,29.5,U,2,175358.8,12,18,Control,1,0-10 years,21-40 years,0 - 200k
7309488,13,42.5,M,3,165128.18,6,12,Test,1,10-20 years,41-60 years,0 - 200k
5856930,7,71.0,M,2,191471.43,12,18,Control,1,0-10 years,61-80 years,0 - 200k
7657953,6,53.0,U,2,70831.26,10,16,Control,1,0-10 years,41-60 years,0 - 200k
3444073,10,24.0,F,2,33606.979999999996,12,18,Test,1,10-20 years,21-40 years,0 - 200k
3839207,12,45.5,M,2,86477.32,0,8,Test,1,10-20 years,41-60 years,0 - 200k
417204,16,58.5,F,3,79371.68,2,8,Test,1,10-20 years,41-60 years,0 - 200k
2346012,14,41.0,F,2,87722.76,8,14,Control,1,10-20 years,41-60 years,0 - 200k
6401355,15,70.5,F,2,28366.03,4,10,Test,1,10-20 years,61-80 years,0 - 200k
3585638,5,20.0,U,2,26522.58,10,16,Control,1,0-10 years,21-40 years,0 - 200k
4473948,4,53.5,U,2,30955.97,0,6,Control,1,0-10 years,41-60 years,0 - 200k
3872764,4,70.5,U,2,559545.26,4,10,Test,1,0-10 years,61-80 years,"400,001 - 600k"
5041136,14,39.5,F,3,37746.71,2,8,Test,1,10-20 years,21-40 years,0 - 200k
7343694,31,72.0,M,2,179040.02999999997,4,10,Control,1,30-40 years,61-80 years,0 - 200k
1819298,13,37.5,M,2,116637.81,0,6,Test,1,10-20 years,21-40 years,0 - 200k
1320681,9,55.5,F,2,65690.22,4,10,Test,1,0-10 years,41-60 years,0 - 200k
4364398,6,54.5,U,3,378953.24,10,16,Control,1,0-10 years,41-60 years,"200,001 - 400k"
9792206,6,54.5,M,3,98961.02,12,18,Test,1,0-10 years,41-60 years,0 - 200k
1299348,12,34.0,M,3,107372.61,2,8,Test,1,10-20 years,21-40 years,0 - 200k
9126956,15,58.5,M,2,292522.88,2,8,Control,1,10-20 years,41-60 years,"200,001 - 400k"
1903685,13,29.0,F,2,37972.23,2,8,Control,1,10-20 years,21-40 years,0 - 200k
903989,13,52.0,M,2,62693.689999999995,2,8,Test,1,10-20 years,41-60 years,0 - 200k
6861387,5,24.5,U,2,50173.49,4,10,Control,1,0-10 years,21-40 years,0 - 200k
1302582,5,40.0,U,2,103908.31,0,6,Test,1,0-10 years,41-60 years,0 - 200k
3081843,27,64.5,F,2,32818.649999999994,6,12,Test,1,20-30 years,61-80 years,0 - 200k
3009588,6,44.5,F,2,36175.41,2,8,Control,1,0-10 years,41-60 years,0 - 200k
5426380,23,52.5,F,2,35386.86,4,10,Control,1,20-30 years,41-60 years,0 - 200k
7697899,23,58.5,F,2,83091.48,10,16,Control,1,20-30 years,41-60 years,0 - 200k
772498,22,31.0,M,2,40421.98,8,14,Test,1,20-30 years,21-40 years,0 - 200k
6136374,22,42.5,M,3,64103.5,12,18,Control,1,20-30 years,41-60 years,0 - 200k
8007409,22,21.0,M,2,44565.14,10,16,Control,1,20-30 years,21-40 years,0 - 200k
5890598,20,20.5,M,2,27097.92,8,14,Test,1,20-30 years,21-40 years,0 - 200k
2754872,20,70.0,M,2,107015.41,6,12,Test,1,20-30 years,61-80 years,0 - 200k
697179,23,34.0,M,2,96252.26,10,16,Test,1,20-30 years,21-40 years,0 - 200k
7789493,16,52.0,F,2,160286.15000000002,6,12,Test,1,10-20 years,41-60 years,0 - 200k
2199722,5,21.5,U,2,30750.6,8,14,Test,1,0-10 years,21-40 years,0 - 200k
1913494,10,36.0,F,2,29247.6,8,14,Test,1,10-20 years,21-40 years,0 - 200k
6147069,12,67.5,M,4,1223545.8099999998,12,18,Control,1,10-20 years,61-80 years,"800,001+"
4295778,13,44.5,M,2,46195.71,0,6,Test,1,10-20 years,41-60 years,0 - 200k
841242,8,48.5,M,4,93247.7,10,16,Control,1,0-10 years,41-60 years,0 - 200k
4780398,14,64.5,M,2,105704.29,2,8,Control,1,10-20 years,61-80 years,0 - 200k
8250114,13,66.5,M,3,601023.6000000001,10,18,Test,1,10-20 years,61-80 years,"600,001 - 800k"
5478898,12,46.0,M,2,83761.82,0,6,Test,1,10-20 years,41-60 years,0 - 200k
9571170,5,25.5,U,3,30909.609999999997,2,8,Test,1,0-10 years,21-40 years,0 - 200k
5244980,12,60.0,M,2,24348.49,0,6,Control,1,10-20 years,61-80 years,0 - 200k
9315226,15,43.5,F,2,37703.09,6,12,Test,1,10-20 years,41-60 years,0 - 200k
993682,4,31.0,U,3,37635.56,12,18,Control,1,0-10 years,21-40 years,0 - 200k
1159934,8,66.5,M,2,184383.61,0,6,Control,1,0-10 years,61-80 years,0 - 200k
3340004,14,44.0,M,2,41846.59,0,6,Control,1,10-20 years,41-60 years,0 - 200k
9470581,12,35.0,M,2,42868.17999999999,12,18,Control,1,10-20 years,21-40 years,0 - 200k
2924134,14,45.0,M,3,155027.08000000002,10,16,Control,1,10-20 years,41-60 years,0 - 200k
5357103,10,27.0,F,2,65606.01,6,12,Control,1,10-20 years,21-40 years,0 - 200k
3477198,4,51.5,F,2,51106.64,8,14,Test,1,0-10 years,41-60 years,0 - 200k
4537279,12,34.5,M,2,44056.78,10,16,Control,1,10-20 years,21-40 years,0 - 200k
4700338,13,36.0,M,2,160560.69,4,10,Control,1,10-20 years,21-40 years,0 - 200k
9273923,6,37.0,U,2,36696.31,0,6,Control,1,0-10 years,21-40 years,0 - 200k
9836403,13,50.5,M,2,30126.65,2,8,Control,1,10-20 years,41-60 years,0 - 200k
5467002,5,29.5,U,3,107431.9,12,18,Test,1,0-10 years,21-40 years,0 - 200k
2532775,5,25.5,U,2,28704.21,4,10,Test,1,0-10 years,21-40 years,0 - 200k
9198239,13,52.0,M,2,301997.16,6,12,Control,1,10-20 years,41-60 years,"200,001 - 400k"
3071824,6,34.0,U,2,117942.45,8,16,Test,1,0-10 years,21-40 years,0 - 200k
6474685,16,34.0,M,3,580487.17,12,18,Control,1,10-20 years,21-40 years,"400,001 - 600k"
6518936,4,24.5,U,2,29347.839999999997,4,10,Control,1,0-10 years,21-40 years,0 - 200k
1065037,29,70.0,M,3,72618.23999999999,2,8,Test,1,20-30 years,61-80 years,0 - 200k
6502443,29,82.0,F,2,102736.58,12,18,Test,1,20-30 years,80+ years,0 - 200k
4601536,5,56.0,U,2,29810.769999999997,2,8,Control,1,0-10 years,41-60 years,0 - 200k
2202223,10,53.5,M,2,141770.57,0,6,Test,1,10-20 years,41-60 years,0 - 200k
3569078,11,49.0,F,2,110479.24,12,18,Control,1,10-20 years,41-60 years,0 - 200k
7520488,10,37.0,U,2,28647.699999999997,0,6,Test,1,10-20 years,21-40 years,0 - 200k
7606952,4,27.5,M,2,40276.73,10,16,Test,1,0-10 years,21-40 years,0 - 200k
7748548,15,25.0,M,2,63396.57,0,6,Test,1,10-20 years,21-40 years,0 - 200k
4825591,12,60.0,F,2,103103.23,4,10,Control,1,10-20 years,61-80 years,0 - 200k
3809225,7,54.0,U,2,513656.6,12,18,Test,1,0-10 years,41-60 years,"400,001 - 600k"
3323753,6,26.5,U,2,50436.28999999999,12,18,Control,1,0-10 years,21-40 years,0 - 200k
6525271,25,59.5,M,4,396060.87,12,18,Test,1,20-30 years,41-60 years,"200,001 - 400k"
9245399,24,62.5,F,2,345437.67,12,18,Control,1,20-30 years,61-80 years,"200,001 - 400k"
6631558,23,76.0,F,2,58869.759999999995,12,18,Control,1,20-30 years,61-80 years,0 - 200k
2693752,21,56.5,M,2,204267.68,4,10,Test,1,20-30 years,41-60 years,"200,001 - 400k"
5444568,20,45.0,F,3,454322.73,8,14,Control,1,20-30 years,41-60 years,"400,001 - 600k"
2602185,20,21.0,M,2,31883.089999999997,2,8,Control,1,20-30 years,21-40 years,0 - 200k
2276002,6,51.0,U,2,813319.87,2,8,Test,1,0-10 years,41-60 years,"800,001+"
3198495,26,67.5,F,4,1483522.15,10,16,Control,1,20-30 years,61-80 years,"800,001+"
4593085,15,49.5,M,2,87788.76999999999,4,10,Test,1,10-20 years,41-60 years,0 - 200k
6569137,7,72.0,U,2,44527.53999999999,8,14,Control,1,0-10 years,61-80 years,0 - 200k
5329164,16,66.5,F,2,65545.25,0,6,Control,1,10-20 years,61-80 years,0 - 200k
8989943,6,25.0,U,3,85700.53,2,8,Control,1,0-10 years,21-40 years,0 - 200k
1554200,14,66.0,F,2,248662.15,4,10,Control,1,10-20 years,61-80 years,"200,001 - 400k"
6094813,10,47.0,F,2,46962.11,12,18,Test,1,10-20 years,41-60 years,0 - 200k
5002894,8,55.0,U,2,64958.61,4,10,Test,1,0-10 years,41-60 years,0 - 200k
6804613,8,56.0,F,2,31726.32,0,8,Control,1,0-10 years,41-60 years,0 - 200k
2965474,7,29.5,U,2,31690.289999999997,2,8,Test,1,0-10 years,21-40 years,0 - 200k
180381,9,51.5,F,2,37935.97,4,10,Control,1,0-10 years,41-60 years,0 - 200k
710376,29,66.0,M,2,329057.49,10,16,Test,1,20-30 years,61-80 years,"200,001 - 400k"
3462461,19,55.0,M,2,33069.53,4,10,Test,1,10-20 years,41-60 years,0 - 200k
3897933,8,69.5,F,2,31798.82,4,10,Control,1,0-10 years,61-80 years,0 - 200k
64020,15,46.5,F,2,30617.57,0,6,Control,1,10-20 years,41-60 years,0 - 200k
7861411,28,62.0,M,3,2202842.62,12,18,Test,1,20-30 years,61-80 years,"800,001+"
2810067,12,29.0,F,2,134316.56,6,12,Control,1,10-20 years,21-40 years,0 - 200k
4590302,7,39.5,U,2,36558.39,2,8,Test,1,0-10 years,21-40 years,0 - 200k
6464638,13,53.5,M,2,173936.95,6,12,Test,1,10-20 years,41-60 years,0 - 200k
337421,8,21.5,U,2,28289.14,4,10,Test,1,0-10 years,21-40 years,0 - 200k
4407486,7,25.0,U,3,86865.23,12,18,Control,1,0-10 years,21-40 years,0 - 200k
542536,6,47.5,U,3,27300.37,2,10,Test,1,0-10 years,41-60 years,0 - 200k
7125504,15,49.0,F,2,27164.14,0,6,Test,1,10-20 years,41-60 years,0 - 200k
2422593,11,65.0,M,2,64423.28,0,6,Test,1,10-20 years,61-80 years,0 - 200k
1735713,6,40.0,U,2,42960.36,12,18,Control,1,0-10 years,41-60 years,0 - 200k
3201068,14,69.0,F,2,193034.1,0,8,Test,1,10-20 years,61-80 years,0 - 200k
3447031,8,28.0,F,2,79356.42,4,10,Control,1,0-10 years,21-40 years,0 - 200k
6351594,6,32.5,M,3,108375.48,12,18,Control,1,0-10 years,21-40 years,0 - 200k
8693356,6,36.5,U,2,36406.95,12,18,Test,1,0-10 years,21-40 years,0 - 200k
902081,12,66.0,M,2,59283.619999999995,6,12,Control,1,10-20 years,61-80 years,0 - 200k
6323060,7,51.0,F,2,24156.83,4,10,Test,1,0-10 years,41-60 years,0 - 200k
313789,6,53.0,U,2,91688.99,8,14,Control,1,0-10 years,41-60 years,0 - 200k
5474787,11,55.5,M,3,266872.42,4,10,Control,1,10-20 years,41-60 years,"200,001 - 400k"
9441566,10,38.0,F,2,46221.39,4,10,Test,1,10-20 years,21-40 years,0 - 200k
4042374,5,19.0,U,2,35319.43,10,16,Test,1,0-10 years,0-20 years,0 - 200k
148448,5,70.5,U,2,262147.86,12,18,Test,1,0-10 years,61-80 years,"200,001 - 400k"
8307205,4,47.5,U,2,54869.09,12,18,Control,1,0-10 years,41-60 years,0 - 200k
1632382,24,48.5,F,3,58496.05,6,12,Test,1,20-30 years,41-60 years,0 - 200k
4857140,22,73.0,M,2,228299.81,12,18,Control,1,20-30 years,61-80 years,"200,001 - 400k"
8014451,22,27.5,F,2,32086.4,6,12,Control,1,20-30 years,21-40 years,0 - 200k
573411,21,52.0,F,2,130360.86,4,10,Control,1,20-30 years,41-60 years,0 - 200k
2453264,18,46.0,M,3,431288.9,12,18,Control,1,10-20 years,41-60 years,"400,001 - 600k"
4965891,18,36.5,M,3,328993.01999999996,12,18,Control,1,10-20 years,21-40 years,"200,001 - 400k"
193613,17,40.0,F,3,702135.4700000001,12,18,Control,1,10-20 years,41-60 years,"600,001 - 800k"
7017871,11,48.5,M,3,550234.0700000001,12,18,Test,1,10-20 years,41-60 years,"400,001 - 600k"
8821411,4,27.5,U,2,35691.57,10,16,Test,1,0-10 years,21-40 years,0 - 200k
6345861,7,27.5,U,2,83392.19,10,16,Test,1,0-10 years,21-40 years,0 - 200k
884196,14,70.0,F,2,37107.6,10,16,Control,1,10-20 years,61-80 years,0 - 200k
5684814,12,43.5,M,2,254004.82,12,18,Control,1,10-20 years,41-60 years,"200,001 - 400k"
5563811,13,61.0,F,2,46735.17,0,6,Control,1,10-20 years,61-80 years,0 - 200k
1695328,11,45.0,M,2,136185.18,4,10,Control,1,10-20 years,41-60 years,0 - 200k
9992871,8,30.5,M,3,60687.52,12,18,Control,1,0-10 years,21-40 years,0 - 200k
2023168,11,47.0,M,3,311693.95,4,10,Control,1,10-20 years,41-60 years,"200,001 - 400k"
8427304,8,37.0,U,2,29858.4,0,6,Test,1,0-10 years,21-40 years,0 - 200k
9400397,7,44.5,U,2,160487.28999999998,2,8,Control,1,0-10 years,41-60 years,0 - 200k
3267458,27,59.5,U,2,133516.57,2,8,Control,1,20-30 years,41-60 years,0 - 200k
2604544,4,46.5,U,2,40367.05,2,8,Control,1,0-10 years,41-60 years,0 - 200k
3272226,6,44.5,U,2,35412.22,12,18,Test,1,0-10 years,41-60 years,0 - 200k
8384923,4,24.5,U,2,39880.93,2,8,Control,1,0-10 years,21-40 years,0 - 200k
6862757,8,21.0,F,2,31715.17,2,8,Test,1,0-10 years,21-40 years,0 - 200k
7271269,6,49.5,U,2,44591.17999999999,0,6,Control,1,0-10 years,41-60 years,0 - 200k
89959,10,38.5,F,2,101858.64,8,14,Test,1,10-20 years,21-40 years,0 - 200k
7796706,6,23.0,U,2,31176.87,12,18,Test,1,0-10 years,21-40 years,0 - 200k
6199591,12,28.0,M,3,71157.6,12,18,Test,1,10-20 years,21-40 years,0 - 200k
4297243,7,25.5,U,2,34850.84,0,6,Test,1,0-10 years,21-40 years,0 - 200k
2282338,12,53.5,F,3,78918.92,4,12,Test,1,10-20 years,41-60 years,0 - 200k
8550550,13,39.5,U,2,31270.37,4,14,Test,1,10-20 years,21-40 years,0 - 200k
2598437,6,33.5,U,3,66783.04999999999,6,12,Test,1,0-10 years,21-40 years,0 - 200k
8895190,4,32.0,U,3,44193.56,12,18,Control,1,0-10 years,21-40 years,0 - 200k
1771550,6,45.5,U,3,111383.09,6,12,Control,1,0-10 years,41-60 years,0 - 200k
6946866,11,29.5,F,2,27868.839999999997,2,8,Test,1,10-20 years,21-40 years,0 - 200k
9737169,5,18.5,U,2,46449.98,4,10,Test,1,0-10 years,0-20 years,0 - 200k
9461903,4,37.0,U,2,34147.09,8,14,Test,1,0-10 years,21-40 years,0 - 200k
4963858,37,67.0,F,2,97185.88,12,18,Control,1,30-40 years,61-80 years,0 - 200k
9053591,5,40.5,U,2,47252.8,2,8,Test,1,0-10 years,41-60 years,0 - 200k
1393937,5,29.5,U,2,51497.509999999995,10,16,Test,1,0-10 years,21-40 years,0 - 200k
1153323,12,50.5,M,2,53988.369999999995,0,6,Control,1,10-20 years,41-60 years,0 - 200k
4508854,6,30.0,U,2,31432.8,2,8,Test,1,0-10 years,21-40 years,0 - 200k
2840019,4,70.0,U,2,182567.46,10,16,Control,1,0-10 years,61-80 years,0 - 200k
3138642,11,57.0,F,2,37960.67,0,6,Test,1,10-20 years,41-60 years,0 - 200k
9778121,15,42.0,M,2,50231.72,0,6,Test,1,10-20 years,41-60 years,0 - 200k
9325037,12,50.0,M,2,42953.64,4,10,Control,1,10-20 years,41-60 years,0 - 200k
7325802,3,54.5,U,2,27276.039999999997,2,8,Control,1,0-10 years,41-60 years,0 - 200k
1817163,7,28.0,F,2,30949.26,0,6,Control,1,0-10 years,21-40 years,0 - 200k
4349609,15,43.0,U,2,24904.879999999997,0,8,Test,1,10-20 years,41-60 years,0 - 200k
1485054,5,50.0,U,2,179742.02000000002,12,18,Test,1,0-10 years,41-60 years,0 - 200k
2636615,14,46.5,M,3,605061.8500000001,10,16,Test,1,10-20 years,41-60 years,"600,001 - 800k"
6955234,13,29.5,M,3,42086.19,8,14,Control,1,10-20 years,21-40 years,0 - 200k
8826443,6,29.0,U,2,31320.17,2,8,Control,1,0-10 years,21-40 years,0 - 200k
5840906,12,41.0,F,2,31241.949999999997,2,8,Control,1,10-20 years,41-60 years,0 - 200k
8191942,14,49.0,M,2,42747.86,2,8,Test,1,10-20 years,41-60 years,0 - 200k
270173,5,62.5,M,3,203095.52999999997,6,12,Test,1,0-10 years,61-80 years,"200,001 - 400k"
591595,26,70.0,F,3,175490.39,8,14,Control,1,20-30 years,61-80 years,0 - 200k
2905232,6,56.5,U,2,199339.95,2,8,Control,1,0-10 years,41-60 years,0 - 200k
4018893,11,65.5,U,2,128507.86,2,8,Control,1,10-20 years,61-80 years,0 - 200k
8295715,5,45.0,U,3,587364.14,12,18,Test,1,0-10 years,41-60 years,"400,001 - 600k"
8473757,15,41.0,F,2,53941.85,4,10,Control,1,10-20 years,41-60 years,0 - 200k
2238815,5,63.5,M,2,127871.87,12,18,Control,1,0-10 years,61-80 years,0 - 200k
6624712,7,31.5,U,2,48438.259999999995,2,8,Test,1,0-10 years,21-40 years,0 - 200k
7067101,11,58.0,F,2,47777.619999999995,12,18,Test,1,10-20 years,41-60 years,0 - 200k
4388241,16,66.0,M,2,24282.99,2,8,Test,1,10-20 years,61-80 years,0 - 200k
7958761,13,60.0,M,2,24039.94,2,8,Test,1,10-20 years,61-80 years,0 - 200k
8700093,5,57.5,U,2,30993.25,12,18,Test,1,0-10 years,41-60 years,0 - 200k
2078021,6,40.0,U,2,68165.01999999999,4,10,Test,1,0-10 years,41-60 years,0 - 200k
7275047,16,50.5,M,2,40509.32,2,8,Control,1,10-20 years,41-60 years,0 - 200k
2474749,5,19.0,F,2,54032.53999999999,4,10,Control,1,0-10 years,0-20 years,0 - 200k
9577560,6,66.5,U,2,41882.34,6,12,Test,1,0-10 years,61-80 years,0 - 200k
6354538,14,34.5,F,2,46915.86,0,6,Test,1,10-20 years,21-40 years,0 - 200k
7174933,4,32.5,U,2,43229.53,4,10,Test,1,0-10 years,21-40 years,0 - 200k
1290963,4,32.5,F,3,55367.28999999999,4,10,Control,1,0-10 years,21-40 years,0 - 200k
3638107,15,71.5,M,2,128033.35,0,8,Control,1,10-20 years,61-80 years,0 - 200k
7791874,6,24.5,U,2,24645.109999999997,6,12,Control,1,0-10 years,21-40 years,0 - 200k
2746029,7,59.0,U,2,74548.98999999999,0,6,Control,1,0-10 years,41-60 years,0 - 200k
8304655,9,38.5,M,2,105357.57,2,8,Test,1,0-10 years,21-40 years,0 - 200k
2826898,6,64.5,U,2,39927.06,4,10,Test,1,0-10 years,61-80 years,0 - 200k
2816492,10,26.5,M,2,36889.02,12,18,Control,1,10-20 years,21-40 years,0 - 200k
1651096,28,52.0,F,2,56652.84,6,12,Test,1,20-30 years,41-60 years,0 - 200k
6956983,10,35.0,M,2,37028.05,2,8,Test,1,10-20 years,21-40 years,0 - 200k
5541301,6,32.5,U,2,47185.77,2,8,Test,1,0-10 years,21-40 years,0 - 200k
8413646,5,54.5,U,2,25772.47,10,16,Control,1,0-10 years,41-60 years,0 - 200k
602591,4,46.5,U,4,48138.92,4,10,Control,1,0-10 years,41-60 years,0 - 200k
3449739,20,62.5,F,3,137700.21,12,18,Control,1,20-30 years,61-80 years,0 - 200k
2510328,13,39.5,F,3,81812.83,6,12,Test,1,10-20 years,21-40 years,0 - 200k
5537612,5,64.5,U,3,454122.22,4,10,Test,1,0-10 years,61-80 years,"400,001 - 600k"
5599201,6,65.5,F,2,201631.0,6,12,Control,1,0-10 years,61-80 years,"200,001 - 400k"
8670047,4,40.5,U,2,145818.66,12,18,Control,1,0-10 years,41-60 years,0 - 200k
4921301,16,54.0,F,2,577607.0800000001,2,8,Control,1,10-20 years,41-60 years,"400,001 - 600k"
2612784,20,55.0,M,2,25237.839999999997,2,8,Test,1,20-30 years,41-60 years,0 - 200k
9805491,6,59.5,U,2,98384.22,6,12,Test,1,0-10 years,41-60 years,0 - 200k
1562128,3,67.5,U,2,329512.81,6,12,Test,1,0-10 years,61-80 years,"200,001 - 400k"
2518101,9,28.5,M,4,203223.14,12,18,Control,1,0-10 years,21-40 years,"200,001 - 400k"
3828351,6,68.5,U,2,85126.97,6,12,Control,1,0-10 years,61-80 years,0 - 200k
7264575,30,61.5,M,3,149056.96,10,16,Test,1,30-40 years,61-80 years,0 - 200k
1856109,12,40.0,M,2,123882.68,10,16,Test,1,10-20 years,41-60 years,0 - 200k
8876607,8,55.5,M,2,36013.369999999995,0,6,Control,1,0-10 years,41-60 years,0 - 200k
6488419,6,49.0,U,3,58690.11,12,18,Control,1,0-10 years,41-60 years,0 - 200k
6559843,7,51.5,U,2,217051.31,12,18,Test,1,0-10 years,41-60 years,"200,001 - 400k"
4057461,5,31.5,U,2,78898.87,4,10,Test,1,0-10 years,21-40 years,0 - 200k
9528795,5,48.0,U,2,37042.99,12,18,Control,1,0-10 years,41-60 years,0 - 200k
6787766,24,63.5,U,3,319554.04,12,18,Test,1,20-30 years,61-80 years,"200,001 - 400k"
9822876,24,50.5,M,3,261421.45,12,18,Control,1,20-30 years,41-60 years,"200,001 - 400k"
3943018,23,82.0,M,2,50234.82,12,18,Control,1,20-30 years,80+ years,0 - 200k
535436,23,24.0,M,2,28847.46,6,12,Test,1,20-30 years,21-40 years,0 - 200k
2524317,23,50.5,M,3,153518.16999999998,4,10,Test,1,20-30 years,41-60 years,0 - 200k
875055,22,66.0,F,2,3125603.06,6,12,Test,1,20-30 years,61-80 years,"800,001+"
34067,21,65.5,M,3,66801.59,8,14,Control,1,20-30 years,61-80 years,0 - 200k
4286204,21,54.0,F,3,71332.51999999999,10,16,Control,1,20-30 years,41-60 years,0 - 200k
4480002,21,35.0,M,2,235299.42,12,18,Control,1,20-30 years,21-40 years,"200,001 - 400k"
9186884,25,69.5,M,3,356541.97,2,8,Control,1,20-30 years,61-80 years,"200,001 - 400k"
588836,15,35.0,M,2,49568.07,2,8,Control,1,10-20 years,21-40 years,0 - 200k
9410670,12,34.0,F,4,71571.7,8,14,Test,1,10-20 years,21-40 years,0 - 200k
2436537,15,38.0,F,2,33454.049999999996,4,10,Test,1,10-20 years,21-40 years,0 - 200k
1715882,7,59.5,U,2,57518.33,0,10,Test,1,0-10 years,41-60 years,0 - 200k
916366,12,55.0,M,2,76944.54000000001,4,10,Test,1,10-20 years,41-60 years,0 - 200k
6500708,20,48.5,M,2,213693.63,12,18,Test,1,20-30 years,41-60 years,"200,001 - 400k"
3815246,5,50.0,F,2,27305.909999999996,0,6,Test,1,0-10 years,41-60 years,0 - 200k
9330032,5,43.0,M,2,215439.02,12,18,Control,1,0-10 years,41-60 years,"200,001 - 400k"
7437867,13,50.0,F,2,35959.63,0,6,Control,1,10-20 years,41-60 years,0 - 200k
8372003,6,69.0,U,2,79461.38,0,6,Test,1,0-10 years,61-80 years,0 - 200k
4467317,7,65.0,U,2,25279.17,0,6,Test,1,0-10 years,61-80 years,0 - 200k
3912665,12,57.5,F,2,81420.76999999999,12,18,Test,1,10-20 years,41-60 years,0 - 200k
4917843,5,39.0,U,2,34229.72,4,10,Test,1,0-10 years,21-40 years,0 - 200k
3567859,5,17.5,U,2,27377.789999999997,4,10,Test,1,0-10 years,0-20 years,0 - 200k
2429000,12,49.0,F,2,28696.85,6,12,Test,1,10-20 years,41-60 years,0 - 200k
276792,8,37.5,M,4,51402.03,8,14,Test,1,0-10 years,21-40 years,0 - 200k
1517823,30,57.5,F,2,96967.25,8,14,Test,1,30-40 years,41-60 years,0 - 200k
